PII,country,points,price
22692,US,88,34.0
22693,US,88,24.0
22694,US,88,20.0
22695,US,88,15.0
22696,US,88,80.0
22697,Argentina,88,30.0
22698,South Africa,88,22.0
22699,Argentina,88,10.0
22700,US,88,20.0
22701,US,88,54.0
22702,Italy,88,20.0
22703,Spain,88,10.0
22704,Italy,88,
22705,Italy,88,16.0
22706,Romania,88,20.0
22707,Italy,88,20.0
22708,US,88,53.0
22709,US,88,30.0
22710,Argentina,91,20.0
22711,France,90,
22712,France,90,
22713,US,90,40.0
22714,Italy,90,50.0
22715,Italy,90,
22716,France,90,34.0
22717,Argentina,90,10.0
22718,US,90,35.0
22719,Italy,90,25.0
22720,France,90,
22721,US,90,24.0
22722,Italy,90,55.0
22723,US,90,80.0
22724,US,90,32.0
22725,US,90,20.0
22726,US,90,18.0
22727,US,90,18.0
22728,US,90,25.0
22729,US,90,12.0
22730,Italy,90,
22731,US,90,15.0
22732,Italy,90,31.0
22733,France,90,
22734,US,90,37.0
22735,France,90,
22736,US,90,98.0
22737,US,90,36.0
22738,France,90,20.0
22739,Argentina,90,55.0
22740,US,88,55.0
22741,US,88,23.0
22742,US,88,22.0
22743,Italy,88,70.0
22744,Argentina,88,17.0
22745,US,88,36.0
22746,US,88,36.0
22747,US,88,28.0
22748,Argentina,88,12.0
22749,Argentina,88,25.0
22750,Spain,88,14.0
22751,Argentina,88,11.0
22752,Italy,88,30.0
22753,Italy,88,28.0
22754,Italy,88,20.0
22755,Italy,88,70.0
22756,Italy,88,19.0
22757,Argentina,88,50.0
22758,US,88,24.0
22759,US,88,80.0
22760,Italy,88,50.0
22761,US,88,24.0
22762,US,88,20.0
22763,Spain,88,75.0
22764,France,88,14.0
22765,South Africa,88,12.0
22766,US,88,40.0
22767,US,88,35.0
22768,South Africa,88,15.0
22769,Italy,88,25.0
22770,Argentina,90,23.0
22771,France,90,140.0
22772,Chile,90,24.0
22773,US,90,105.0
22774,Argentina,90,17.0
22775,US,90,25.0
22776,US,90,38.0
22777,US,90,15.0
22778,US,90,15.0
22779,Italy,90,26.0
22780,France,90,25.0
22781,France,90,32.0
22782,US,90,15.0
22783,Australia,90,50.0
22784,US,90,45.0
22785,Argentina,90,50.0
22786,France,90,
22787,US,90,195.0
22788,France,90,
22789,US,90,21.0
22790,France,90,85.0
22791,Chile,90,32.0
22792,US,90,50.0
22793,France,90,
22794,France,90,
22795,France,90,
22796,US,90,35.0
22797,Italy,90,
22798,US,90,45.0
22799,US,90,24.0
22800,Romania,88,30.0
22801,US,88,15.0
22802,US,88,39.0
22803,US,88,46.0
22804,Argentina,88,29.0
22805,Spain,88,20.0
22806,US,88,14.0
22807,Italy,88,40.0
22808,US,88,19.0
22809,US,88,35.0
22810,US,88,70.0
22811,France,88,25.0
22812,Australia,88,43.0
22813,US,88,24.0
22814,Australia,88,25.0
22815,France,88,25.0
22816,Italy,88,27.0
22817,South Africa,88,20.0
22818,US,88,28.0
22819,Argentina,88,20.0
22820,Argentina,88,50.0
22821,US,88,32.0
22822,US,88,42.0
22823,US,88,48.0
22824,Italy,88,21.0
22825,Italy,88,30.0
22826,France,88,28.0
22827,US,88,13.0
22828,Italy,88,25.0
22829,US,88,21.0
22830,Austria,90,36.0
22831,US,90,20.0
22832,US,90,56.0
22833,US,90,35.0
22834,US,90,37.0
22835,US,90,24.0
22836,US,90,38.0
22837,Italy,90,37.0
22838,Austria,90,
22839,US,90,14.0
22840,US,90,60.0
22841,France,90,
22842,Argentina,90,45.0
22843,France,90,35.0
22844,US,90,105.0
22845,US,90,28.0
22846,Italy,90,
22847,Italy,90,40.0
22848,South Africa,90,47.0
22849,Italy,90,
22850,France,90,
22851,France,90,
22852,France,90,
22853,US,90,13.0
22854,Italy,90,30.0
22855,South Africa,90,45.0
22856,Italy,90,26.0
22857,France,90,95.0
22858,US,90,35.0
22859,US,90,18.0
22860,Australia,88,15.0
22861,Italy,88,50.0
22862,US,88,47.0
22863,Italy,88,65.0
22864,Italy,88,36.0
22865,US,88,11.0
22866,US,88,26.0
22867,Spain,88,15.0
22868,Australia,88,20.0
22869,Italy,88,70.0
22870,Italy,88,36.0
22871,Australia,88,18.0
22872,Argentina,88,15.0
22873,South Africa,88,19.0
22874,France,88,14.0
22875,Italy,88,15.0
22876,US,88,48.0
22877,US,88,36.0
22878,Italy,88,
22879,US,88,28.0
22880,Argentina,88,20.0
22881,Argentina,87,15.0
22882,Italy,87,17.0
22883,US,87,30.0
22884,US,87,25.0
22885,Argentina,87,22.0
22886,Argentina,87,18.0
22887,Australia,87,15.0
22888,US,87,20.0
22889,US,87,36.0
22890,France,90,25.0
22891,US,90,36.0
22892,US,90,56.0
22893,US,90,65.0
22894,Italy,90,
22895,France,90,
22896,France,90,25.0
22897,US,90,15.0
22898,Argentina,90,108.0
22899,France,90,57.0
22900,Argentina,90,50.0
22901,Austria,90,
22902,Austria,90,
22903,US,90,41.0
22904,US,90,15.0
22905,US,90,12.0
22906,Austria,90,25.0
22907,Argentina,89,35.0
22908,Australia,89,20.0
22909,France,89,
22910,France,89,
22911,France,89,
22912,South Africa,89,22.0
22913,US,89,110.0
22914,US,89,45.0
22915,France,89,
22916,France,89,
22917,South Africa,89,17.0
22918,Argentina,89,35.0
22919,France,89,
22920,Argentina,87,13.0
22921,Italy,87,
22922,Italy,87,55.0
22923,US,87,36.0
22924,South Africa,87,22.0
22925,South Africa,87,12.0
22926,US,87,22.0
22927,France,87,17.0
22928,US,87,24.0
22929,US,87,11.0
22930,Italy,87,15.0
22931,US,87,20.0
22932,US,87,12.0
22933,Spain,87,30.0
22934,Italy,87,8.0
22935,Italy,87,20.0
22936,Italy,87,15.0
22937,France,87,
22938,Italy,87,23.0
22939,Italy,87,29.0
22940,US,87,14.0
22941,Argentina,87,90.0
22942,Argentina,87,13.0
22943,France,87,22.0
22944,Italy,87,
22945,US,87,98.0
22946,US,87,30.0
22947,US,87,26.0
22948,Spain,87,15.0
22949,Italy,87,15.0
22950,Austria,89,
22951,Austria,89,
22952,US,89,10.0
22953,US,89,40.0
22954,US,89,38.0
22955,US,89,38.0
22956,Austria,89,18.0
22957,US,89,36.0
22958,Argentina,89,18.0
22959,US,89,48.0
22960,France,89,
22961,US,89,28.0
22962,France,89,32.0
22963,France,89,
22964,US,89,14.0
22965,France,89,
22966,Italy,89,60.0
22967,Chile,89,30.0
22968,Italy,89,48.0
22969,Austria,89,
22970,Austria,89,
22971,Austria,89,19.0
22972,US,89,28.0
22973,US,89,18.0
22974,France,89,
22975,US,89,23.0
22976,Italy,89,
22977,France,89,75.0
22978,Austria,89,14.0
22979,France,89,
22980,US,87,21.0
22981,Italy,87,27.0
22982,US,87,45.0
22983,Italy,87,15.0
22984,US,87,25.0
22985,Romania,87,59.0
22986,Italy,87,20.0
22987,Argentina,87,19.0
22988,Argentina,87,19.0
22989,Argentina,87,8.0
22990,South Africa,87,14.0
22991,Italy,87,20.0
22992,Australia,87,50.0
22993,Australia,87,10.0
22994,Italy,87,23.0
22995,US,87,30.0
22996,Argentina,87,12.0
22997,US,87,39.0
22998,Spain,87,20.0
22999,Italy,87,23.0
23000,US,87,38.0
23001,US,87,21.0
23002,Italy,87,15.0
23003,Australia,87,50.0
23004,France,87,18.0
23005,US,87,22.0
23006,Spain,87,100.0
23007,Italy,87,20.0
23008,US,87,25.0
23009,Spain,87,10.0
23010,US,89,25.0
23011,US,89,20.0
23012,US,89,19.0
23013,France,89,
23014,South Africa,89,20.0
23015,Austria,89,17.0
23016,US,89,11.0
23017,Italy,89,
23018,South Africa,89,29.0
23019,Chile,89,15.0
23020,US,89,18.0
23021,US,89,11.0
23022,Argentina,89,18.0
23023,US,89,12.0
23024,US,89,26.0
23025,US,89,10.0
23026,Chile,89,23.0
23027,Austria,89,22.0
23028,France,89,
23029,US,89,30.0
23030,US,89,12.0
23031,Austria,89,37.0
23032,Italy,89,45.0
23033,Austria,89,19.0
23034,Austria,89,24.0
23035,Italy,89,40.0
23036,Austria,89,27.0
23037,Argentina,89,17.0
23038,US,89,35.0
23039,France,89,50.0
23040,Australia,87,17.0
23041,Italy,87,20.0
23042,South Africa,87,13.0
23043,Argentina,87,18.0
23044,Italy,87,23.0
23045,US,87,60.0
23046,Italy,87,30.0
23047,Australia,87,15.0
23048,Argentina,87,32.0
23049,Italy,87,16.0
23050,Italy,87,18.0
23051,Italy,87,19.0
23052,US,87,26.0
23053,Italy,87,130.0
23054,Italy,87,
23055,US,87,40.0
23056,US,87,25.0
23057,US,87,22.0
23058,Italy,87,23.0
23059,France,87,45.0
23060,US,87,20.0
23061,US,87,32.0
23062,US,87,25.0
23063,Spain,87,18.0
23064,Italy,87,50.0
23065,US,87,38.0
23066,Italy,87,35.0
23067,Italy,87,13.0
23068,Italy,87,16.0
23069,Italy,87,12.0
23070,US,89,35.0
23071,France,89,
23072,France,89,
23073,Austria,89,
23074,South Africa,89,27.0
23075,France,89,
23076,France,89,
23077,France,89,35.0
23078,Argentina,89,18.0
23079,South Africa,89,20.0
23080,Australia,89,35.0
23081,US,89,32.0
23082,Austria,89,22.0
23083,US,89,41.0
23084,Australia,89,24.0
23085,US,89,45.0
23086,France,88,39.0
23087,US,88,20.0
23088,Italy,88,40.0
23089,Austria,88,34.0
23090,France,88,17.0
23091,US,88,50.0
23092,US,88,10.0
23093,France,88,25.0
23094,US,88,65.0
23095,South Africa,88,45.0
23096,US,88,56.0
23097,Chile,88,12.0
23098,France,88,
23099,Austria,88,13.0
23100,Australia,87,18.0
23101,US,87,14.0
23102,Argentina,87,11.0
23103,US,87,45.0
23104,Argentina,87,10.0
23105,US,87,35.0
23106,US,87,35.0
23107,France,87,15.0
23108,US,87,11.0
23109,Argentina,87,18.0
23110,Argentina,87,18.0
23111,Australia,87,35.0
23112,US,87,24.0
23113,Italy,87,22.0
23114,Italy,87,20.0
23115,South Africa,87,20.0
23116,US,87,35.0
23117,US,87,25.0
23118,Spain,87,13.0
23119,Italy,87,20.0
23120,Italy,87,19.0
23121,Italy,87,20.0
23122,Italy,87,19.0
23123,US,87,17.0
23124,Argentina,87,18.0
23125,US,87,42.0
23126,Italy,87,24.0
23127,Australia,86,17.0
23128,Italy,86,30.0
23129,US,86,19.0
23130,France,88,120.0
23131,France,88,
23132,Austria,88,
23133,Italy,88,30.0
23134,US,88,35.0
23135,US,88,65.0
23136,US,88,48.0
23137,Argentina,88,30.0
23138,Argentina,88,17.0
23139,Chile,88,30.0
23140,US,88,15.0
23141,US,88,38.0
23142,US,88,25.0
23143,US,88,49.0
23144,South Africa,88,20.0
23145,Italy,88,
23146,France,88,
23147,France,88,
23148,France,88,
23149,France,88,
23150,South Africa,88,15.0
23151,US,88,18.0
23152,US,88,28.0
23153,Argentina,88,12.0
23154,US,88,30.0
23155,US,88,8.0
23156,US,88,13.0
23157,Italy,88,
23158,France,88,55.0
23159,France,88,25.0
23160,US,86,70.0
23161,US,86,19.0
23162,South Africa,86,12.0
23163,Argentina,86,14.0
23164,Argentina,86,13.0
23165,Spain,86,15.0
23166,US,86,13.0
23167,Argentina,86,13.0
23168,US,86,25.0
23169,US,86,28.0
23170,Italy,86,30.0
23171,US,86,35.0
23172,US,86,26.0
23173,US,86,25.0
23174,US,86,21.0
23175,France,86,18.0
23176,South Africa,86,25.0
23177,Italy,86,
23178,Italy,86,16.0
23179,US,86,30.0
23180,US,86,60.0
23181,South Africa,86,15.0
23182,South Africa,86,13.0
23183,US,86,14.0
23184,US,86,24.0
23185,Spain,86,15.0
23186,Ukraine,86,13.0
23187,Italy,86,12.0
23188,US,86,70.0
23189,France,86,15.0
23190,France,88,
23191,US,88,45.0
23192,US,88,50.0
23193,Argentina,88,45.0
23194,US,88,18.0
23195,Italy,88,
23196,France,88,
23197,US,88,38.0
23198,US,88,18.0
23199,France,88,
23200,Argentina,88,19.0
23201,US,88,23.0
23202,Argentina,88,13.0
23203,Argentina,88,60.0
23204,Italy,88,
23205,France,88,11.0
23206,US,88,23.0
23207,US,88,12.0
23208,Chile,88,8.0
23209,France,88,
23210,Italy,88,
23211,US,88,36.0
23212,France,88,
23213,France,88,86.0
23214,US,88,16.0
23215,US,88,25.0
23216,Austria,88,18.0
23217,Italy,88,
23218,France,88,70.0
23219,Chile,88,20.0
23220,Italy,86,15.0
23221,Italy,86,44.0
23222,Australia,86,22.0
23223,Argentina,86,12.0
23224,Spain,86,38.0
23225,US,86,20.0
23226,Argentina,86,10.0
23227,US,86,58.0
23228,Spain,86,8.0
23229,US,86,35.0
23230,Argentina,86,11.0
23231,Australia,86,11.0
23232,US,86,18.0
23233,Argentina,86,15.0
23234,South Africa,86,11.0
23235,Italy,86,
23236,US,86,80.0
23237,Argentina,86,13.0
23238,South Africa,86,14.0
23239,US,86,31.0
23240,South Africa,86,19.0
23241,US,86,12.0
23242,US,86,18.0
23243,Argentina,86,15.0
23244,US,86,25.0
23245,US,86,18.0
23246,US,86,10.0
23247,US,86,11.0
23248,Argentina,86,14.0
23249,Italy,86,18.0
23250,US,88,14.0
23251,France,88,
23252,Austria,88,
23253,US,88,13.0
23254,US,88,18.0
23255,US,88,50.0
23256,Italy,88,58.0
23257,Italy,88,
23258,US,88,24.0
23259,US,88,35.0
23260,France,88,
23261,France,88,
23262,France,88,
23263,Austria,88,
23264,France,88,
23265,US,88,11.0
23266,South Africa,88,16.0
23267,US,88,30.0
23268,US,88,45.0
23269,Italy,88,
23270,Italy,88,
23271,Italy,88,30.0
23272,Austria,88,
23273,France,88,
23274,France,88,
23275,France,88,
23276,France,88,
23277,France,88,20.0
23278,US,88,52.0
23279,US,88,11.0
23280,US,86,25.0
23281,US,86,32.0
23282,US,86,23.0
23283,Argentina,86,10.0
23284,US,86,38.0
23285,France,86,35.0
23286,France,86,16.0
23287,US,86,19.0
23288,Spain,86,13.0
23289,South Africa,86,11.0
23290,US,86,9.0
23291,US,86,35.0
23292,Australia,86,14.0
23293,Italy,86,12.0
23294,US,86,25.0
23295,Italy,86,13.0
23296,Argentina,86,15.0
23297,Argentina,86,10.0
23298,Italy,86,43.0
23299,US,86,16.0
23300,US,86,40.0
23301,US,86,19.0
23302,US,86,70.0
23303,Argentina,86,20.0
23304,Turkey,86,25.0
23305,US,86,26.0
23306,France,86,
23307,Argentina,86,12.0
23308,South Africa,86,12.0
23309,Italy,86,18.0
23310,France,88,
23311,US,88,25.0
23312,US,88,16.0
23313,France,88,
23314,US,88,28.0
23315,US,88,10.0
23316,France,88,16.0
23317,US,88,22.0
23318,France,88,
23319,Italy,88,
23320,US,88,22.0
23321,Argentina,88,13.0
23322,US,88,38.0
23323,US,88,24.0
23324,Austria,88,22.0
23325,US,87,18.0
23326,US,87,11.0
23327,US,87,24.0
23328,Argentina,87,9.0
23329,US,87,8.0
23330,US,87,19.0
23331,France,87,
23332,Argentina,87,20.0
23333,Italy,87,35.0
23334,US,87,35.0
23335,US,87,12.0
23336,US,87,18.0
23337,Italy,87,16.0
23338,South Africa,87,21.0
23339,Austria,87,15.0
23340,Spain,86,11.0
23341,Spain,86,15.0
23342,Italy,86,28.0
23343,US,86,32.0
23344,US,86,14.0
23345,Argentina,86,18.0
23346,Italy,86,25.0
23347,US,86,65.0
23348,Argentina,86,20.0
23349,Italy,86,11.0
23350,Italy,86,17.0
23351,Argentina,85,25.0
23352,Romania,85,9.0
23353,Argentina,85,22.0
23354,Australia,85,
23355,US,85,25.0
23356,Australia,85,14.0
23357,US,85,45.0
23358,US,85,15.0
23359,Argentina,85,15.0
23360,US,85,27.0
23361,Italy,85,13.0
23362,US,85,25.0
23363,Italy,85,35.0
23364,Australia,85,15.0
23365,US,85,19.0
23366,Italy,85,20.0
23367,South Africa,85,10.0
23368,Spain,85,15.0
23369,Italy,85,17.0
23370,Austria,87,
23371,South Africa,87,21.0
23372,US,87,20.0
23373,Chile,87,18.0
23374,Italy,87,
23375,US,87,39.0
23376,US,87,12.0
23377,Italy,87,13.0
23378,Australia,87,21.0
23379,Italy,87,40.0
23380,US,87,40.0
23381,France,87,
23382,Italy,87,
23383,US,87,38.0
23384,Italy,87,
23385,South Africa,87,16.0
23386,US,87,8.0
23387,Argentina,87,25.0
23388,US,87,28.0
23389,Italy,87,
23390,US,87,35.0
23391,US,87,30.0
23392,US,87,45.0
23393,Austria,87,19.0
23394,Austria,87,19.0
23395,US,87,30.0
23396,US,87,15.0
23397,Chile,87,11.0
23398,South Africa,87,15.0
23399,Chile,87,10.0
23400,Italy,85,
23401,Italy,85,16.0
23402,France,85,
23403,Argentina,85,17.0
23404,US,85,15.0
23405,US,85,12.0
23406,US,85,10.0
23407,Argentina,85,8.0
23408,Italy,85,15.0
23409,France,85,19.0
23410,Italy,85,9.0
23411,Italy,85,10.0
23412,US,85,14.0
23413,US,85,16.0
23414,Argentina,85,13.0
23415,Argentina,85,25.0
23416,Argentina,85,18.0
23417,US,85,15.0
23418,US,85,18.0
23419,South Africa,85,10.0
23420,US,85,18.0
23421,Ukraine,85,13.0
23422,Italy,85,14.0
23423,Moldova,85,10.0
23424,Argentina,85,12.0
23425,Spain,85,8.0
23426,Australia,85,13.0
23427,France,85,17.0
23428,Australia,85,7.0
23429,South Africa,85,10.0
23430,Austria,87,16.0
23431,US,87,30.0
23432,Italy,87,27.0
23433,US,87,16.0
23434,US,87,12.0
23435,France,87,13.0
23436,US,87,24.0
23437,Italy,87,
23438,US,87,35.0
23439,Italy,87,55.0
23440,US,87,125.0
23441,Austria,87,
23442,US,87,11.0
23443,US,87,8.0
23444,Chile,87,25.0
23445,US,87,22.0
23446,US,87,35.0
23447,Chile,87,11.0
23448,US,87,28.0
23449,Argentina,87,24.0
23450,France,87,
23451,US,87,15.0
23452,US,87,35.0
23453,Austria,87,16.0
23454,US,87,10.0
23455,US,87,50.0
23456,Italy,87,40.0
23457,Italy,87,
23458,France,87,
23459,Italy,87,31.0
23460,Italy,85,18.0
23461,US,85,42.0
23462,Romania,85,8.0
23463,France,85,
23464,Italy,85,
23465,Italy,85,14.0
23466,Italy,85,17.0
23467,Italy,85,
23468,Italy,85,11.0
23469,Argentina,85,10.0
23470,US,85,54.0
23471,Argentina,85,8.0
23472,US,85,28.0
23473,US,85,30.0
23474,Argentina,85,10.0
23475,Italy,85,15.0
23476,US,85,26.0
23477,US,85,15.0
23478,US,85,14.0
23479,Ukraine,85,13.0
23480,France,85,29.0
23481,Italy,85,14.0
23482,US,85,35.0
23483,US,85,28.0
23484,Argentina,85,9.0
23485,Argentina,85,15.0
23486,France,85,27.0
23487,Spain,85,13.0
23488,Argentina,85,15.0
23489,Italy,85,13.0
23490,Argentina,87,16.0
23491,US,87,27.0
23492,US,87,20.0
23493,US,87,28.0
23494,US,87,45.0
23495,US,87,16.0
23496,US,87,15.0
23497,US,87,20.0
23498,US,87,23.0
23499,France,87,
23500,US,87,18.0
23501,France,87,13.0
23502,US,87,12.0
23503,US,87,15.0
23504,South Africa,87,10.0
23505,Argentina,87,12.0
23506,South Africa,87,11.0
23507,US,87,9.0
23508,France,87,
23509,France,87,
23510,South Africa,87,17.0
23511,Chile,87,11.0
23512,US,87,13.0
23513,Chile,87,12.0
23514,US,87,20.0
23515,Italy,87,25.0
23516,Austria,87,30.0
23517,South Africa,87,17.0
23518,South Africa,87,10.0
23519,US,87,20.0
23520,US,85,60.0
23521,US,85,20.0
23522,South Africa,85,10.0
23523,Argentina,85,15.0
23524,US,85,25.0
23525,South Africa,85,15.0
23526,Italy,85,30.0
23527,US,85,20.0
23528,US,85,36.0
23529,Italy,85,10.0
23530,US,84,30.0
23531,South Africa,84,7.0
23532,US,84,16.0
23533,Romania,84,10.0
23534,France,84,15.0
23535,Spain,84,60.0
23536,Italy,84,13.0
23537,Romania,84,12.0
23538,Romania,84,15.0
23539,US,84,13.0
23540,US,84,27.0
23541,Argentina,84,17.0
23542,Spain,84,10.0
23543,Spain,84,40.0
23544,Argentina,84,12.0
23545,Argentina,84,20.0
23546,Argentina,84,10.0
23547,US,84,45.0
23548,Ukraine,84,13.0
23549,US,84,16.0
23550,France,87,
23551,Argentina,87,20.0
23552,South Africa,87,12.0
23553,US,87,18.0
23554,US,87,55.0
23555,Italy,87,
23556,US,87,16.0
23557,France,87,12.0
23558,France,87,
23559,US,87,11.0
23560,Argentina,87,24.0
23561,Italy,87,51.0
23562,Italy,87,
23563,Italy,87,
23564,South Africa,87,20.0
23565,Chile,87,10.0
23566,US,87,38.0
23567,France,86,
23568,Italy,86,
23569,Chile,86,18.0
23570,Australia,86,17.0
23571,US,86,40.0
23572,US,86,40.0
23573,France,86,
23574,France,86,
23575,Austria,86,
23576,Argentina,86,35.0
23577,US,86,11.0
23578,Chile,86,13.0
23579,South Africa,86,22.0
23580,Spain,84,13.0
23581,US,84,24.0
23582,Italy,84,
23583,Italy,84,22.0
23584,US,84,18.0
23585,Argentina,84,20.0
23586,US,84,18.0
23587,Spain,84,10.0
23588,Spain,84,8.0
23589,Argentina,84,10.0
23590,Argentina,84,18.0
23591,Argentina,84,17.0
23592,US,84,40.0
23593,US,84,58.0
23594,Italy,84,17.0
23595,Italy,84,35.0
23596,Spain,84,11.0
23597,Argentina,84,13.0
23598,Italy,84,9.0
23599,Argentina,84,13.0
23600,Italy,84,14.0
23601,Spain,84,15.0
23602,US,84,24.0
23603,US,84,58.0
23604,US,84,16.0
23605,US,84,13.0
23606,Argentina,84,13.0
23607,US,84,28.0
23608,South Africa,84,11.0
23609,US,84,18.0
23610,US,86,20.0
23611,US,86,40.0
23612,US,86,17.0
23613,US,86,25.0
23614,Chile,86,13.0
23615,Australia,86,13.0
23616,South Africa,86,15.0
23617,US,86,42.0
23618,South Africa,86,51.0
23619,Chile,86,12.0
23620,France,86,
23621,US,86,55.0
23622,France,86,17.0
23623,Australia,86,29.0
23624,France,86,36.0
23625,US,86,26.0
23626,Argentina,86,10.0
23627,France,86,40.0
23628,US,86,16.0
23629,Italy,86,
23630,Italy,86,
23631,Austria,86,
23632,Austria,86,22.0
23633,Chile,86,11.0
23634,Chile,86,
23635,Argentina,86,24.0
23636,US,86,34.0
23637,South Africa,86,13.0
23638,France,86,13.0
23639,South Africa,86,25.0
23640,Spain,84,12.0
23641,Italy,84,14.0
23642,Argentina,84,15.0
23643,Italy,84,15.0
23644,South Africa,84,10.0
23645,Romania,84,9.0
23646,Argentina,84,12.0
23647,US,84,25.0
23648,Australia,84,13.0
23649,Italy,84,20.0
23650,US,84,30.0
23651,US,83,12.0
23652,Argentina,83,15.0
23653,Italy,83,14.0
23654,Argentina,83,16.0
23655,Argentina,83,12.0
23656,US,83,15.0
23657,South Africa,83,5.0
23658,Argentina,83,13.0
23659,Argentina,83,8.0
23660,US,83,12.0
23661,Italy,83,15.0
23662,US,83,32.0
23663,US,83,35.0
23664,Italy,83,15.0
23665,US,83,18.0
23666,Spain,83,10.0
23667,Argentina,83,14.0
23668,Argentina,83,10.0
23669,Argentina,83,15.0
23670,Argentina,86,20.0
23671,US,86,21.0
23672,Italy,86,35.0
23673,US,86,14.0
23674,South Africa,86,20.0
23675,Austria,86,24.0
23676,Italy,86,
23677,Argentina,86,16.0
23678,Austria,86,
23679,France,86,17.0
23680,France,86,15.0
23681,Italy,86,
23682,Italy,86,
23683,South Africa,86,11.0
23684,US,86,26.0
23685,US,86,25.0
23686,US,86,50.0
23687,Italy,86,21.0
23688,Argentina,86,13.0
23689,Italy,86,
23690,France,86,
23691,France,86,
23692,Italy,86,
23693,France,86,29.0
23694,Argentina,86,10.0
23695,US,86,15.0
23696,South Africa,86,20.0
23697,Italy,86,32.0
23698,US,85,15.0
23699,Italy,85,14.0
23700,Argentina,83,15.0
23701,Argentina,83,10.0
23702,Argentina,83,12.0
23703,US,83,25.0
23704,Argentina,83,10.0
23705,Ukraine,83,13.0
23706,Spain,83,10.0
23707,Italy,83,14.0
23708,Italy,83,12.0
23709,Argentina,82,9.0
23710,Argentina,82,25.0
23711,Spain,82,20.0
23712,US,82,25.0
23713,Argentina,82,15.0
23714,Argentina,82,15.0
23715,Argentina,82,11.0
23716,US,82,34.0
23717,US,82,28.0
23718,US,82,27.0
23719,US,82,28.0
23720,US,82,16.0
23721,US,82,13.0
23722,US,82,48.0
23723,Argentina,82,11.0
23724,US,82,26.0
23725,US,82,25.0
23726,Argentina,82,16.0
23727,Argentina,81,10.0
23728,Italy,81,18.0
23729,US,81,24.0
23730,US,85,13.0
23731,Chile,85,11.0
23732,France,85,13.0
23733,US,85,10.0
23734,France,85,40.0
23735,US,85,25.0
23736,US,85,55.0
23737,Italy,85,
23738,US,85,11.0
23739,Argentina,85,10.0
23740,Italy,85,35.0
23741,France,85,
23742,France,85,12.0
23743,France,85,25.0
23744,US,85,25.0
23745,US,85,8.0
23746,France,85,11.0
23747,South Africa,85,18.0
23748,Chile,85,15.0
23749,US,85,28.0
23750,Argentina,85,17.0
23751,US,85,12.0
23752,US,85,12.0
23753,US,85,19.0
23754,US,85,10.0
23755,US,85,13.0
23756,US,85,11.0
23757,Italy,85,
23758,Chile,85,8.0
23759,France,85,25.0
23760,Argentina,81,12.0
23761,Argentina,80,17.0
23762,Argentina,80,16.0
23763,France,98,360.0
23764,US,97,225.0
23765,US,97,195.0
23766,Spain,97,250.0
23767,Portugal,97,225.0
23768,France,96,360.0
23769,Portugal,96,99.0
23770,France,96,130.0
23771,US,96,95.0
23772,France,96,200.0
23773,US,95,125.0
23774,US,95,70.0
23775,Portugal,95,99.0
23776,France,95,115.0
23777,US,95,49.0
23778,US,95,55.0
23779,US,95,105.0
23780,US,95,75.0
23781,US,95,125.0
23782,US,95,30.0
23783,US,95,58.0
23784,Spain,95,170.0
23785,France,94,90.0
23786,US,94,100.0
23787,US,94,60.0
23788,US,94,48.0
23789,US,94,65.0
23790,Chile,85,9.0
23791,Austria,85,
23792,Italy,85,99.0
23793,US,85,20.0
23794,Argentina,85,18.0
23795,Italy,85,13.0
23796,Chile,85,10.0
23797,France,85,
23798,Australia,85,16.0
23799,Chile,85,16.0
23800,US,85,13.0
23801,France,85,
23802,US,85,21.0
23803,France,85,
23804,Italy,85,13.0
23805,Australia,85,19.0
23806,Italy,85,21.0
23807,US,85,12.0
23808,US,85,50.0
23809,US,85,17.0
23810,Italy,85,15.0
23811,Australia,85,22.0
23812,US,85,30.0
23813,Argentina,85,10.0
23814,US,85,12.0
23815,Argentina,85,20.0
23816,Chile,85,9.0
23817,US,85,23.0
23818,France,85,
23819,Italy,85,
23820,Portugal,94,40.0
23821,Italy,94,55.0
23822,US,94,65.0
23823,France,94,60.0
23824,US,94,59.0
23825,Spain,94,165.0
23826,US,94,95.0
23827,France,94,75.0
