PII,country,designation
39707,US,
39708,US,Estate
39709,US,Reserve
39710,Italy,Villa Prandone Emmanuel Maria Extra Dry
39711,Australia,Memory Hill
39712,US,
39713,Argentina,
39714,US,Naked
39715,Argentina,Sparkling Chardonnay
39716,Chile,Reserva
39717,US,Bevill Vineyard
39718,France,Bourgogne Pinot Noir Signature
39719,Italy,Brut
39720,US,
39721,Italy,Castello di Fonterutoli
39722,Portugal,Mux Tinto
39723,Italy,Riserva
39724,US,The Scrapper
39725,Italy,Rubio
39726,France,
39727,Italy,Magari
39728,US,Kick Ranch
39729,Italy,
39730,Italy,
39731,Italy,Riserva
39732,Italy,
39733,Portugal,Conceito
39734,Italy,Beato Riserva
39735,US,Coopersmith
39736,Italy,
39737,US,Stagecoach Vineyard
39738,Italy,Riserva gli Angeli
39739,US,Essensia
39740,US,Alexis
39741,US,Hillside Select
39742,Italy,
39743,US,Moscato Secco
39744,US,Olivet Lane
39745,Italy,
39746,Italy,Castello di Fonterutoli
39747,New Zealand,Estate
39748,France,
39749,New Zealand,Moutere
39750,Italy,Pievi
39751,New Zealand,
39752,US,Unoaked
39753,US,Estate Grown
39754,US,Estate Vineyard
39755,US,
39756,US,
39757,France,Clos de la Bressande
39758,US,Belle Terre Vineyard
39759,US,La Petite Etoile Vineyard
39760,New Zealand,Select Blocks Single Estate
39761,US,
39762,Israel,Dry
39763,US,Saddle-Up
39764,Italy,
39765,Italy,Villa di Monte
39766,US,BEEspoke
39767,Portugal,Branco Real
39768,Greece,Grand Reserve
39769,Morocco,Kahina
39770,US,The Vault
39771,Italy,
39772,US,
39773,Italy,
39774,US,Reserve
39775,US,
39776,US,
39777,New Zealand,Map Maker
39778,US,Reserve Dry
39779,Portugal,Collector Reserva
39780,US,Reserve
39781,Italy,
39782,US,Moon Shadow
39783,US,Amore
39784,Italy,Campo Morar
39785,US,Dante
39786,Italy,
39787,US,Diamante Super Donne
39788,US,Sherwood Manor
39789,US,
39790,Italy,Saseti
39791,US,
39792,Chile,Reserva
39793,US,El Perfecto
39794,US,Mitsuko's Vineyard
39795,France,Cuvée de l'Hostellerie
39796,Chile,Casillero del Diablo Reserve
39797,Chile,Late Harvest Botrytis Reserva - 375 ml
39798,France,Brut Rosé
39799,US,Cali's Cuvée
39800,US,
39801,Italy,La Corte del Pozzo
39802,US,Barrel Fermented
39803,US,
39804,US,Sweet Cuvée
39805,France,Tradition
39806,US,Vin Blancs
39807,Chile,
39808,Chile,Reserva Especial
39809,US,
39810,Austria,Satzen
39811,Italy,Col Livius
39812,Italy,
39813,Portugal,Três Bagos
39814,Italy,
39815,Chile,Marea
39816,Portugal,Flor de Maio
39817,Italy,Rèserve della Contessa
39818,Austria,Reserve
39819,Chile,Amalia
39820,Germany,Kabinett
39821,US,Intuition Field Blend
39822,Portugal,CSL Reserva
39823,Portugal,Casa do Lago Grande Reserva
39824,Italy,
39825,Chile,
39826,Italy,
39827,Austria,Von den Terrassen
39828,Austria,Von den Terrassen
39829,Austria,Sonnseit'n
39830,Austria,
39831,Austria,T 26 Federspiel
39832,Austria,Kremser Weinberge
39833,Italy,
39834,Italy,Strahler
39835,US,The Nth Degree
39836,Austria,Vienna Hills
39837,Portugal,Maria Papoila Escolha
39838,US,Shake Ridge Vineyards
39839,US,Estate Grown Made With Organically Grown Grapes
39840,US,
39841,US,Rodney's Vineyard
39842,US,
39843,France,
39844,US,Drum Canyon Vineyard
39845,US,La Petite Grace
39846,US,Bien Nacido Vineyard
39847,US,Sangiacomo Road Vineyard Blanc de Blancs
39848,US,Hallberg Vineyard Dijon Clones
39849,US,Hallberg Vineyard
39850,US,Double Plus
39851,US,Freestone Vineyards Estate Grown
39852,US,Nocturnum Commemoration Cuvee
39853,US,Estate
39854,Italy,Cantina Privata del Fondatore
39855,US,Coro Mendocino
39856,US,Santa Catalina Island Vineyards
39857,US,Cambium
39858,US,
39859,US,Cask 23 Estate Grown
39860,US,Rapley Trail Vineyard
39861,France,Réserve
39862,Italy,Campomasua
39863,France,Grèves Premier Cru
39864,France,
39865,US,
39866,US,
39867,US,Califa
39868,France,Roncières Premier Cru
39869,US,Linda Vista Vineyard
39870,Italy,Weisshaus
39871,France,Whispering Angel
39872,US,Truehart Vineyard
39873,US,Cuvée Estate Grown
39874,Italy,
39875,Italy,Trabocchetto
39876,US,Touchy-Feely
39877,US,PureCoz
39878,Italy,Escol Riserva
39879,US,
39880,US,
39881,US,Ritchie Vineyard Cinder Cone
39882,France,
39883,Italy,
39884,France,La Mascaronne
39885,France,Pétale de Rosé
39886,Chile,Terrunyo Costa Los Boldos Vineyard Block 6
39887,France,Abbaye Saint-Hilaire
39888,US,Amaya Ridge Vineyard
39889,France,
39890,US,Late Harvest Estate
39891,Austria,Spiegel
39892,US,Estate Grown
39893,Italy,Colle dei Venti
39894,Spain,Premium 1904
39895,US,Estate
39896,Italy,Vignafranca
39897,US,Lovely Rita
39898,US,
39899,Italy,Modà
39900,Argentina,Privada
39901,Portugal,
39902,Argentina,Grand Reserve
39903,Portugal,Monte da Cal Vinha de Saturno
39904,Portugal,Casa de Santar
39905,Portugal,Quinta do Encontro Q do E
39906,US,MacAllister Vineyard
39907,US,Estate
39908,France,Jules Rochebonne
39909,Portugal,Passagem
39910,Portugal,Touriga Nacional
39911,Portugal,Quinta das Cerejeiras Reserva
39912,Portugal,Tinto da Talha Reserva
39913,US,
39914,Argentina,Reserva
39915,US,Estate
39916,US,
39917,Portugal,Plansel Selecta Reserva
39918,France,
39919,France,
39920,Portugal,Herdade de Farizoa Reserva
39921,Portugal,Garrafeira dos Sócios
39922,France,
39923,France,Terra Amata
39924,Argentina,Remolinos Vineyard
39925,South Africa,Henrietta
39926,Argentina,Privada
39927,Italy,La Froscà
39928,US,Jeff Gordon Collection
39929,Argentina,
39930,Australia,Reserve
39931,Italy,Braccale
39932,Italy,
39933,France,
39934,US,25th Anniversary
39935,US,
39936,US,Indindoli Family Vineyard
39937,US,La Cruz Vineyard
39938,Italy,Novecento Riserva
39939,Chile,Centauri
39940,Italy,L'Aura
39941,US,Coastlands Vineyard
39942,US,Vista Verde Vineyard
39943,Australia,The Chook
39944,US,Mattern Ranch
39945,Italy,Olivi Cantine
39946,US,Del Arroyo Vineyard
39947,US,Ex Umbris
39948,US,Vista Del Monte Vineyard
39949,US,
39950,Italy,Riserva
39951,Portugal,Porca de Murça
39952,Portugal,Crasto Superior
39953,France,
39954,France,Cuvée Vieilles Vignes
39955,Italy,Libertà
39956,France,L'Excellence
39957,France,
39958,France,Cuvée Spéciale
39959,France,
39960,US,Horne Ranch
39961,US,Rock Star Red
39962,US,
39963,US,
39964,US,Il Passito Late Harvest
39965,Spain,Capricho
39966,US,Picazo Vineyard
39967,US,
39968,Spain,Brut Exclusive Reserva
39969,US,
39970,Spain,Corona d'Aragón Reserva
39971,US,
39972,US,Semi Sweet
39973,France,
39974,France,
39975,US,
39976,US,Nero Cuvée Speciale
39977,US,Blue Franc
39978,US,Semi-dry
39979,US,Drawing A Blanc
39980,US,Dry
39981,US,San Saba Vineyard
39982,Spain,Reserva
39983,US,
39984,Austria,Hugo
39985,US,
39986,US,Truchard Vineyard
39987,US,Bootjack Ranch
39988,US,
39989,US,Cuvée June Pink Wine
39990,Italy,Giallo
39991,France,Sélection
39992,South Africa,
39993,US,Quail Series
39994,Argentina,
39995,Italy,Asolo Millesimato Extra Dry
39996,France,Elevé en Fûts de Chêne
39997,Chile,Reserva
39998,Austria,Rosé Brut Grand Cru
39999,US,Naked
40000,Italy,
40001,US,
40002,Chile,EQ
40003,Argentina,Estate
40004,US,
40005,Italy,Antica Casa
40006,US,Quail Series
40007,France,
40008,Chile,Equilibrio Made With Organically Grown Grapes
40009,US,
40010,France,Domaine du Buyats
40011,Argentina,
40012,Argentina,Classic
40013,Argentina,
40014,US,
40015,US,
40016,US,
40017,Argentina,
40018,US,Quail Series
40019,Argentina,
40020,Italy,
40021,Italy,Asinone
40022,Italy,
40023,France,
40024,France,
40025,France,
40026,Italy,Lombrone Riserva
40027,France,Carruades de Lafite
40028,France,
40029,France,
40030,Italy,Vigna Manapetra
40031,US,La Serenne
40032,Italy,
40033,US,Estate Vineyard
40034,US,Sleepy Hollow Vineyard
40035,Italy,
40036,US,George's Vineyard
40037,Italy,
40038,US,Checkmate
40039,US,
40040,US,Hirsch Vineyard
40041,US,Cask 23
40042,Italy,
40043,US,Quartette
40044,Italy,
40045,Portugal,Dona Maria Amantis Reserva
40046,Italy,Torrione
40047,France,Chapelle d'Ausone
40048,France,
40049,France,
40050,US,
40051,Italy,Il Guado
40052,Portugal,Espirito Tinto
40053,Portugal,Vale de Lobos Branco
40054,US,
40055,US,
40056,France,
40057,US,Gypsy
40058,US,
40059,US,
40060,Israel,Yarden
40061,US,
40062,US,
40063,Italy,Rosso Maniero
40064,US,
40065,US,
40066,US,
40067,Israel,
40068,US,Old Vine Cabernet
40069,US,Englandcrest
40070,Greece,Techni Alipiaç Dry
40071,US,
40072,France,
40073,US,Estate Lotus
40074,US,Mountain Terraces Vineyard
40075,US,Reserve
40076,US,
40077,US,
40078,France,Secret de Famille
40079,France,A. Rodet
40080,US,Artistica
40081,Italy,Vigne Nuove di Musella
40082,Chile,Columbine Special Reserve Single Vineyard
40083,Chile,Reserva
40084,US,Gabriella Ranch
40085,US,
40086,France,Blue Top Brut
40087,US,Semi-Dry
40088,France,Clos St Landelin
40089,US,Stone Fox
40090,US,CLV
40091,US,Russian Oak
40092,US,Meritage Red Table Wine
40093,France,Tradition
40094,France,
40095,Germany,Hochheimer Hölle Kabinett Trocken
40096,France,Crustacés
40097,Italy,
40098,France,Brut Sélection
40099,Italy,
40100,US,Reserve
40101,France,
40102,US,
40103,Italy,Iperico
40104,Italy,Rêverie
40105,Chile,Reserva Especial
40106,US,Ex Anima
40107,US,Private Reserve
40108,Chile,Reserva
40109,Chile,Reserve Barrel Select
40110,US,Del Arroyo Vineyard
40111,Italy,
40112,US,
40113,Portugal,Colheita Tardia
40114,Portugal,
40115,Chile,Grand Reserve
40116,Chile,Q Clay
40117,US,Heritage Field Blend
40118,Austria,Weinberge
40119,Austria,Kamptaler Terrassen
40120,Portugal,Aphros Ten
40121,Portugal,Vinhas Altas
40122,France,
40123,US,Statement
40124,US,Paciência Estate
40125,US,Estate Reserve
40126,Germany,Rotschiefer Trocken
40127,Germany,Wehlener Klosterberg Kabinett
40128,Germany,Brauneberger Trocken
40129,US,Slightly Sweet
40130,Austria,Franziskus
40131,US,Selvaggio Old Vine
40132,US,Hook Vineyard
40133,Austria,Vom Urgestein
40134,Austria,Stein Terrassen
40135,Chile,Limited Edition
40136,Austria,"Gemischter Satz aus Merlot, Syrah & Zweigelt"
40137,US,Small Lot
40138,Austria,Steinhaus
40139,US,Bernau Block
40140,US,SLH Estate Grown & Produced
40141,France,
40142,France,
40143,US,Lafond Vineyard
40144,US,Terraces Estate
40145,France,Petite Chapelle Premier Cru
40146,US,Huber VIneyard
40147,Italy,Famiglia Pasqua
40148,US,Gap's Crown Vineyard
40149,US,Olivet Lane Vineyard
40150,US,Sunchase Vineyard
40151,Chile,Block g+i
40152,US,
40153,US,District Collection
40154,US,Fambrini Vineyard
40155,US,Santa Catalina Island Vineyards
40156,US,
40157,Italy,
40158,Chile,
40159,France,Grèves Premier Cru
40160,France,
40161,France,
40162,France,Les Baudes Premier Cru
40163,France,Aux Cras Premer Cru
40164,US,Tonella Vineyard
40165,US,Estate Grown Mother Rock
40166,Italy,
40167,Italy,La Poja
40168,US,Barrel Select
40169,France,Brandluft
40170,US,
40171,US,Red Wine Destiny Ridge Vineyards
40172,US,Farmhouse Cuvée
40173,US,Estate Grown
40174,US,Else's Reserve
40175,Italy,Petrignone Riserva
40176,Italy,Casal di Serra
40177,Italy,Moma
40178,Chile,Aliwen Reserva
40179,US,KARIA
40180,Spain,
40181,US,Willowside
40182,US,Weinbau Vineyard Block 13 Clone 2
40183,Spain,
40184,Italy,Notturno
40185,Italy,Syranto
40186,US,Estate
40187,US,Estate Grown
40188,US,Stained Tooth
40189,France,
40190,France,
40191,France,
40192,France,Tradition
40193,France,
40194,US,
40195,US,Estate
40196,US,Sierra Mar Vineyard
40197,US,Slice of Heaven
40198,Italy,Boccadirosa
40199,US,North Highlands' Cuvée
40200,US,Slightly Sweet
40201,Austria,Franziskus
40202,US,Selvaggio Old Vine
40203,US,Hook Vineyard
40204,Austria,Vom Urgestein
40205,Austria,Stein Terrassen
40206,Chile,Limited Edition
40207,Austria,"Gemischter Satz aus Merlot, Syrah & Zweigelt"
40208,US,Small Lot
40209,Austria,Steinhaus
40210,US,Bernau Block
40211,Portugal,Quinta do Alqueve Tradicional
40212,US,
40213,Portugal,Reserva
40214,Austria,Rosenberg
40215,Chile,Viu 1
40216,Austria,Wimmer
40217,Portugal,São Lourenço
40218,Austria,Vom Urgestein
40219,France,Domaine des Emois
40220,Austria,Wiener Gemischter Satz
40221,Italy,Terre Alte
40222,Chile,LFE 900 Single Vineyard
40223,Austria,Zehetnerin
40224,US,Contention
40225,US,Estate Bottled Dry
40226,US,
40227,US,
40228,Portugal,
40229,Germany,Johannisberg V Kabinett
40230,US,Vin Gris d'Amador
40231,US,Reserve
40232,US,Estate Grown
40233,US,
40234,US,Charles Vineyard
40235,Portugal,Aragonez
40236,US,Barrel Select Estate
40237,France,Cuvée M Cru Classé
40238,Portugal,Touriga Nacional
40239,Portugal,Cape Roca Boat
40240,France,Fruité
40241,Italy,Foscarin Slavinus
40242,Italy,Le Rive
40243,Portugal,Post Scriptum de Chryseia
40244,Portugal,Marquês de Montemor Colheita Seleccionada
40245,Argentina,Trumpeter
40246,Argentina,Bela Lugosi
40247,Portugal,Cabriz Colheita Seleccionada
40248,Portugal,Grilos
40249,Italy,Danieli
40250,Italy,Casa Vittorino Brut Rive di Refrontolo
40251,Italy,Vigne della Brà
40252,Portugal,Telha d'Ouro
40253,Portugal,Calda Bordaleza
40254,Argentina,
40255,US,Stewart
40256,US,
40257,Italy,Battistelle
40258,US,Chatte d'Avignon
40259,US,Reserve
40260,France,Cuvée la Croix Fourche
40261,Italy,Massi di Mandorlaia Riserva
40262,US,"Reserve, Goedeck-Liu Vineyard"
40263,US,Mounts Vineyard
40264,Australia,The Cover Drive
40265,US,Estate Grown
40266,Italy,Poggio ai Ginepri
40267,Spain,Fé Reserva
40268,US,Lily Hill Estate
40269,US,Les Collines Vineyard
40270,Chile,Novas Limited Selection
40271,Spain,Selecció Especial
40272,US,
40273,Italy,Sonoro
40274,France,
40275,France,
40276,France,
40277,Italy,San Martino
40278,Italy,Maronea
40279,France,
40280,US,Brut Blanc de Blanc
40281,Italy,Emilio Primo
40282,Italy,Carmione
40283,US,
40284,Portugal,Branco
40285,US,
40286,US,Thérèse Vineyards Dos Niñas Vineyards
40287,Portugal,Quinta Picos do Couto Vale do Viso
40288,France,
40289,France,Merlot/Cabernet
40290,France,
40291,US,
40292,US,
40293,US,Barrel Fermented
40294,US,
40295,US,Moscato Spumante
40296,Italy,Belguardo
40297,Spain,Los Pinos Old Vines
40298,US,
40299,US,Vintner's Blend #10 Red Table Wine
40300,US,
40301,US,Port
40302,US,
40303,US,
40304,US,
40305,Spain,Albero Bobal
40306,US,
40307,US,Reserve Late Harvest
40308,US,Cellarmaster's
40309,Australia,Cuvée Juveniles
40310,US,
40311,US,Tomas Imogene's Vineyard
40312,Spain,Don Román
40313,US,Hi-Rollr
40314,US,
40315,Spain,
40316,US,Limited Release
40317,US,Coastal Series
40318,US,Proprietor's Reserve
40319,US,
40320,Italy,Deor
40321,US,
40322,Australia,Cabernet-Shiraz-Merlot
40323,Italy,
40324,US,Grower's Selection
40325,Chile,Pionero
40326,Chile,Reserva
40327,US,Reserve
40328,US,
40329,US,Rose 'Di Arie
40330,Chile,Reserva
40331,Chile,Tributo Single Vineyard
40332,Argentina,Viña Famatina
40333,Italy,Petalo il Vino dell'Amore
40334,US,The Climber
40335,Argentina,Estate
40336,US,Lot 11
40337,France,Domaine de Grand Croix
40338,Chile,Reserva
40339,Chile,Reserva
40340,Australia,
40341,Italy,Pink Spago Argento rosé
40342,US,
40343,Italy,Extra Dry
40344,Italy,Uniku 500ml
40345,Australia,The Turk Cabernet-Shiraz-Mourvèdre-Grenache
40346,France,Château Biré
40347,Argentina,Reserva
40348,France,
40349,Italy,Graffio Spumante Rosé
40350,France,Les Tourelles de Longueville
40351,Italy,I Sodi di San Niccolò
40352,Italy,
40353,Italy,
40354,US,The Brat
40355,Portugal,Reserva
40356,Italy,
40357,Italy,Campogiovanni
40358,Italy,
40359,Portugal,Quinta dos Malvedos Vintage
40360,France,
40361,Portugal,Vinha de Castelo Melhor
40362,Portugal,Colheita
40363,Italy,Vigna di Pianrosso
40364,Italy,
40365,France,
40366,Chile,
40367,Italy,
40368,Italy,
40369,Italy,
40370,Italy,Solare
40371,Italy,Riserva
40372,Italy,Riserva
40373,Italy,Girifalco
40374,Italy,
40375,Italy,Rosso dei Notri
40376,Italy,
40377,Italy,Ugolforte
40378,Spain,MC
40379,Chile,1865 Single Vineyard
40380,US,Yoeman Vineyard
40381,US,National Geographic Ocean Reserve Blanc de Blancs
40382,US,Morpheus
40383,Italy,La Marega
40384,France,Clos Prieur Premier Cru
40385,US,
40386,US,Dutton Ranch
40387,US,
40388,US,Daliet Reserve
40389,US,Tonella Vineyard
40390,US,Estate Grown Mother Rock
40391,Italy,
40392,Italy,La Poja
40393,US,Barrel Select
40394,France,Brandluft
40395,US,
40396,US,Sono
40397,US,Big River Ranch
40398,Italy,
40399,Italy,
40400,US,Made with Organically Grown Grapes
40401,France,Les Cras Premier Cru
40402,France,Vignoble d'E
40403,France,Cuvée Théo
40404,France,Calcaire
40405,France,Rotenberg
40406,France,Vieilles Vignes
40407,US,Royal Cuvée Brut Late-Disgorged
40408,US,Split Rail Vineyard
40409,US,Charles Heintz Vineyard
40410,US,Black Glass Vineyard Estate
40411,US,
40412,Romania,Dreambird
40413,Italy,Le Pianette
40414,US,Saddle-Up
40415,US,Semi-Dry
40416,Italy,Bacio
40417,US,
40418,US,Cedar Lane
40419,US,Double Bluff
40420,US,Sassolini
40421,US,
40422,US,Winemaker's Select
40423,US,Hi Vista Vineyard
40424,US,
40425,Italy,
40426,New Zealand,
40427,US,Old Vine
40428,Italy,Terre di Prenzano
40429,US,
40430,New Zealand,
40431,US,
40432,US,
40433,New Zealand,
40434,Italy,
40435,Italy,
40436,Italy,Paguro
40437,New Zealand,
40438,US,Reserve White Blend
40439,Romania,Dreambird
40440,Germany,Steinbock
40441,Germany,Graacher Himmelreich Kabinett
40442,Germany,Rüdesheimer Halbtrocken
40443,Germany,Dry
40444,Germany,Serrig Schloss Saarsteiner Kabinett
40445,Germany,Scharzofberger GL Kabinett
40446,Germany,Brauneberger Juffer Spätlese
40447,US,Old School Vineyard
40448,Austria,Gamlitzer
40449,Austria,Kapellenweg
40450,Austria,Steinterrassen
40451,Portugal,Terra D'Alter Zero SO2
40452,US,L'Autre
40453,Austria,
40454,Austria,Zieselrain
40455,France,Quintessence Vieilles Vignes
40456,Austria,Wiener Gemischter Satz
40457,Italy,Vigne
40458,France,
40459,Austria,Hermanschachern
40460,US,Estate
40461,US,
40462,Austria,
40463,Italy,
40464,Austria,Freiberg
40465,Austria,Zweigelt
40466,Portugal,Parus
40467,US,Artist Series
40468,Austria,Terrassen
40469,Austria,Tiefenthal
40470,US,
40471,US,Estate
40472,Portugal,Arca Nova Colheita
40473,France,
40474,France,Château la Moutète Grande Réserve
40475,US,Ghielmetti Vineyard
40476,Argentina,Tonada Torrontés-Chardonnay
40477,US,Elegancé
40478,France,
40479,France,
40480,Portugal,Vértice Grande Reserva Branco
40481,Portugal,Astrolábium Reserva
40482,Italy,Millesimato Cuvée Tenuta Val de Brun Extra Dry
40483,France,Amalthée
40484,Italy,Belcanto Cartizze
40485,Argentina,Barrel Select
40486,Italy,Tufaie
40487,US,Trenton Station
40488,South Africa,
40489,US,
40490,Portugal,Aya Elite
40491,Argentina,Unus
40492,Italy,Extra Dry
40493,Italy,
40494,France,
40495,Argentina,Reserva
40496,US,
40497,US,
40498,Portugal,Fonte Serrana
40499,Italy,Capitel Alto
40500,Chile,Le Dix de Los Vascos
40501,US,
40502,Italy,Scopaio
40503,US,Red Cedar Vineyard
40504,France,
40505,France,
40506,France,
40507,US,Conservancy
40508,Italy,Podere Ritorti
40509,Italy,Pian di Nova
40510,Chile,Hacienda Araucano Clos de Lolol
40511,US,Ancestor Selections
40512,US,Grenache
40513,US,
40514,France,
40515,US,Santa Marie Cuvée
40516,US,Estate Grown
40517,US,
40518,US,
40519,Italy,Badiola
40520,US,25th Anniversary
40521,US,
40522,Italy,Otto Rintocchi
40523,US,Reserve
40524,France,
40525,France,
40526,France,Cuvée Prestige
40527,France,
40528,France,
40529,France,
40530,US,2nd Degree
40531,US,Voigt Family Vineyard
40532,Spain,Gran Dama de Toro
40533,Spain,Inspiración Valdemar
40534,US,Limited Production
40535,US,Lopez Ranch Vintners Special Select Reserve
40536,US,Canis Major Unti Vineyard
40537,US,Reserve
40538,US,Les Pierres
40539,US,Private Selection
40540,Spain,Roble
40541,US,Wetzel Estate
40542,US,Estate
40543,Spain,Jardín de Lúcolo
40544,US,
40545,US,Canis Major Perotti Vineyard
40546,US,Merlot Over and Play Dead
40547,US,
40548,US,
40549,US,
40550,Spain,
40551,US,
40552,US,
40553,US,Reserve
40554,US,Mountain Selection
40555,US,
40556,Spain,Conde de Valdemar Rosado
40557,US,
40558,Spain,Tinto
40559,France,
40560,US,Huber VIneyard
40561,US,Primo's Hill
40562,Italy,
40563,US,Four Soil Melange
40564,US,Rapley Trail Vineyard M Block
40565,US,Lily Gil
40566,Italy,Cà Florian Riserva
40567,US,
40568,Italy,
40569,Italy,
40570,France,Les Cazetiers Premier Cru
